main_cate_name,sub_cate_name,ranking,title,ori_price,dis_price,discount_percent
여행,여행소품,85,다용도 원목 펜홀더/원목꽂이/수납함/연필볼펜꽂이,5900,5900,0
여행,해외여행,81,PREMIUMINDIA특급호텔/노쇼핑볼리우드영화감상북인도핵심일주델리/아그라/자이푸르7일,1199000,1199000,0
여행,해외여행,82,대련3일놓칠수없는한정특가대련/백옥산/동방수성/자연사박물관/러시아거리,349000,349000,0
여행,해외여행,83,고객만족BEST VIP리무진/호텔UP  장가계/원가계/천문산 5일/6일/7일,549000,549000,0
여행,해외여행,84,가성비 /알뜰살뜰골라가자  대만/야류/지우펀/스펀/단수이 4일,548000,548000,0
도서/음반,인문/사회/과학/IT,75,수학이 필요한 순간 [인플루엔셜] [김민형] 인간은 얼마나 깊게 생각할 수 있는가,14220,14220,0
도서/음반,인문/사회/과학/IT,76,노화의 종말 : 하버드 의대 수명 혁명 프로젝트  러플랜트,19800,19800,0
도서/음반,인문/사회/과학/IT,77,으뜸 파이썬,28800,28800,0
도서/음반,인문/사회/과학/IT,78,C로 배우는 쉬운 자료구조  이지영,27000,27000,0
도서/음반,인문/사회/과학/IT,79,율다우 악보집 Vol.1 (리코더 플루트 바이올린 클라리넷 색소폰 오보에 트럼펫 멜로디언 악보집),15000,15000,0
컴퓨터/전자,휴대폰,83,[별다섯]태블릿 거치대 아이패드 프로 갤럭시탭 스탠드형,22000,18900,14
컴퓨터/전자,휴대폰,84,[스카이]스카이 필 X1 고속PD 무선보조배터리 10000mAh 블랙,24900,14400,42
컴퓨터/전자,휴대폰,85,[로지텍]로지텍 K380 멀티디바이스 블루투스 무선키보드 화이트,36900,36900,0
컴퓨터/전자,휴대폰,86,[삼성전자]갤럭시워치 액티브2 알루미늄 40mm 핑크,261050,245390,5
컴퓨터/전자,카메라,87,[맨프로토]맨프로토 MKELEB5BK-BH 블랙 엘리먼트 삼각대,160000,146800,8
컴퓨터/전자,카메라,88,캐논 익서스 IXUS 185 / 정품 / 파우치증정 / Big,200000,200000,0
컴퓨터/전자,카메라,89,[HIKVISION]CCTV 카메라 세트 상품 카메라한대당 아답터와 케이블,36000,35280,2
컴퓨터/전자,카메라,90,[시마]SYMA 입문용드론 X5 + 배터리4세트 부품3증정,67900,66550,1
컴퓨터/전자,생활/미용가전,83,[삼성전자]제트2.0 VS15R8544S4CW 청정스테이션,713180,629000,11
컴퓨터/전자,생활/미용가전,84,[유토렉스]유토렉스 가정용 칫솔살균기 UTC-56AW,28900,28900,0
컴퓨터/전자,생활/미용가전,85,[워터픽][워터픽]  방송기획 사은품   구강세정기 WP-120K + 제트팁 2개,128000,118000,7
컴퓨터/전자,계절가전,79,[신일전자]신일 스탠드형 선풍기 14형 SIF-14GI,46800,45870,1
컴퓨터/전자,계절가전,80,비비딕 바퀴 개미 쥐 해충 벌레 초음파퇴치기 고급형,39800,39800,0
컴퓨터/전자,계절가전,81,[제로플러스]위닉스 공기청정기 제로플러스 AZPE500-HWK,214000,210790,1
생활/주방/건강,마스크(성인/유아동),86,마스크 스트랩 KC인증 No금속 마스크 목걸이/목줄/끈,1500,1500,0
생활/주방/건강,마스크(성인/유아동),87,국내배송 3중필터 일회용 마스크(50매) 블랙,4900,4900,0
생활/주방/건강,마스크(성인/유아동),88,KF94 황사방역 미세먼지 마스크 개별포장 대형 50매,33800,33800,0
생활/주방/건강,마스크(성인/유아동),89,KF94 대형 화이트 50매 황사/미세먼지마스크 개별포장,44900,40900,8
컴퓨터/전자,주방가전,86,[삼성전자]으뜸효율 1등급 김치냉장고 RP13R1011Z1 뚜껑형,469000,430000,8
컴퓨터/전자,주방가전,87,[삼성전자]공식파트너 일반냉장고 RT25NAR4HWW 1등급환급 인증점,409470,389000,4
컴퓨터/전자,주방가전,88,[쿠첸]3인용 마이컴 크리미 이유식 미니밥솥 CJE-CD0302 무압,64000,58240,9
컴퓨터/전자,저장장치 ,88,[삼성전자]삼성전자정품 SSD 860EVO 250G MZ-76E250B/KR SSD하드,60710,59500,1
컴퓨터/전자,저장장치 ,89,[씨게이트]외장하드 1TB 레드 New Backup Plus 신제품 데이터복구,75970,69900,7
컴퓨터/전자,저장장치 ,90,[삼성전자]삼성전자 EVO Plus 512GB MB-MC512HAKR 무료배송,96900,94970,1
컴퓨터/전자,저장장치 ,91,DK 마이크론 Crucial MX500 대원CTS (250GB),51950,50920,1
컴퓨터/전자,컴퓨터 사업자몰,88,[셀러론]인텔 셀러론 INTEL G4930 (커피레이크-R)(정품),46330,46330,0
컴퓨터/전자,컴퓨터 사업자몰,89,DAVEN 스텔라 미니,14560,14560,0
컴퓨터/전자,컴퓨터 사업자몰,90,[씨게이트]씨게이트 바라쿠다 120 SSD 250GB TLC,48410,48410,0
컴퓨터/전자,디지털 액세서리,88,[데켄스]갤럭시노트20 S20 울트라 S10 S9 노트10 노트9 플러스,11000,10750,2
컴퓨터/전자,디지털 액세서리,89,[삼성전자]핸드폰/갤럭시S10/S9/S8/노트10/노트9/A5/A7/폰케이스,14000,5800,58
컴퓨터/전자,게임,93,PC) GTA5 샤크카드(800만게임캐시) 이메일코드발송,59800,59800,0
컴퓨터/전자,게임,94,PC GTA5 800만달러 메갈로돈 샤크카드 (24시간 발송),53790,53790,0
컴퓨터/전자,게임,95,[닌텐도]SWITCH 닌텐도 스위치 본체 배터리개선 _고래,580000,568400,2
컴퓨터/전자,게임,96,닌텐도 스위치 엣지 레볼루션 캐릭터 무선 컨트롤러,45000,44050,2
컴퓨터/전자,MP3/스피커,96,블루투스 노래방 마이크 미러볼+미라클마이크MR듀엣Aux,58900,55630,5
컴퓨터/전자,MP3/스피커,97,[컴소닉]컴소닉 PILLAR CM-5050 pro 스탠드마이크 PC.컴퓨터,40900,40900,0
컴퓨터/전자,MP3/스피커,98,브리츠 BA-C1 SOUNDROOM 블루투스 스피커,59900,53710,10
컴퓨터/전자,MP3/스피커,99,버스킹DJ 블루투스스피커 300W/무선마이크/DJ모드,176400,176400,0
식품,다이어트,96,커클랜드 프로틴바1.2kg(60gx20입),33450,33150,0
식품,다이어트,97,[슬림플래닛]가르시니아2500mg 비포밀 30일 다이어트식품 HCA (2+1),23000,19000,17
식품,다이어트,98,[보뚜]유기농 새싹보리 보리새싹 착즙분말 분말 스틱 100포,29900,26900,10
식품,건강,98,[순수식품]몽모랑시 타트체리 주스 100포 /2세트구매시 5천원할인,49900,48560,2
식품,건강,99,[내츄럴플러스]네츄럴플러스 알티지 오메가3 1200 180캡슐 6개월분,39900,38710,2
식품,건강,100,[천호엔케어]하루활력 흑염소 30팩 1+1박스,212200,167600,21
식품,캔/오일/조미료,100,[사조해표]사조해표 선물세트 안심특선 28호 /명절선물세트,29800,14900,50
가구/침구,홈패션/인테리어소품,96,봄여름 33종 감성 등쿠션 대쿠션커버 모음 극세사,18000,12900,28
가구/침구,홈패션/인테리어소품,97,해바라기그림/캔버스액자/인테리어소품/식물/꽃/대형,24800,24800,0
가구/침구,홈패션/인테리어소품,98,쟈스민락 0.9 곰팡이방지 /벽지가구 방문 항균페인트,15000,15000,0
도서/음반,경제/경영/개발,76,언택트 비즈니스 : 100년의 비즈니스가 무너지다 - 박경수,15120,15120,0
도서/음반,경제/경영/개발,77,(중고)대한민국 부동산 지난 10년  앞으로 10년  채상욱,11720,11720,0
도서/음반,경제/경영/개발,78,초격차: 리더의 질문 [쌤앤파커스] [권오현] 위기와 기회의 시대 기업의 길을 묻다 ,16200,16200,0
도서/음반,시/소설,82,[창비]소년이 온다,12600,12600,0
도서/음반,시/소설,83,악몽을 먹고 자란 소년 + 좀비 아이 + 봄날의 개  조용,32400,32400,0
도서/음반,시/소설,84,2020년- 천재교육 중학교 중학 과학 2 자습서 중등 (노태희 교과서편) - 2학년,26100,26100,0
도서/음반,시/소설,85,세계를 건너 너에게 갈게,10350,10350,0
식품,과일/견과,65,하루견과류 미스터너트 세븐 100봉,30900,30320,1
식품,과일/견과,66,(전단상품)여름을 견뎌낸 대표산지 햇사과_4-8입 봉 ,9600,9560,0
식품,과일/견과,67,경북 햇 빨간 홍로사과 5kg(20-21과 내)/간식/가정용,25900,25650,0
화장품/헤어,ALL,76,[프리메라]내추럴 리치 클렌징폼 대용량 250ml+폼 미니어처 5개,30000,22500,25
화장품/헤어,ALL,77,[한스킨][한스킨] 수퍼라이트터치 비비크림 + GIFT(매직비비10g 2개 컨실러3ml),18200,16380,10
화장품/헤어,ALL,78,[모로칸오일](신세계하남점)[신세계백화점]모로칸오일트리트먼트100ml(펌핑기 포함)+추가증정(10ml),54000,45900,15
컴퓨터/전자,영상가전,81,[삼성전자](1등급)인증점 삼성 UHD TV KU55UT8070FXKR 회전벽걸이,1120000,972000,13
컴퓨터/전자,영상가전,82,[삼성전자]20년형 85인치 UHD TV-UN85TU8000 관부가세+설치비포함,2843000,2843000,0
컴퓨터/전자,영상가전,83,에이스글로벌 40 FHD TV 무결점 고화질 전국A/S 사은품,199000,199000,0
식품,김치/반찬,74,맘쏙김치 배추김치/포기김치/총각김치/갓김치/파김치,28900,28900,0
식품,김치/반찬,75,놀부 욕심담은 부대찌개 500gx4팩 외 곱창전골/육개장/뚝불,23600,22730,3
식품,김치/반찬,76,씨제이_행복한콩큰두부_520g,2190,2180,0
식품,수산,77,완도 전복 11-12미 1kg / 찐수산대전,39900,38790,2
식품,수산,78,광천재래전장김 20봉 or 전장8봉 x 2박스 선물세트,15900,15750,0
식품,수산,79,완도 전복 16-18미 1kg / 찐수산대전,29900,29900,0
식품,수산,80,국내산 다시멸치 국물멸치 1.5kg 2020년 햇멸치 특가,10900,10900,0
식품,축산,80,[CJ제일제당]씨제이_더안심_무항생제_1등급_건강란_15구,5990,5960,0
식품,축산,81,블랙앵거스 토마호크 스테이크 700g / CAB,38900,38520,0
식품,축산,82,[금천미트](간편포장)상상한돈 삼겹살 구이용 1kg(200gx5팩),21300,14900,30
식품,쌀/잡곡,77,[아침농산]국산 검정찰보리 500gx3개 검정보리 흑보리 2020년산,5500,5500,0
식품,쌀/잡곡,78,[아침농산]국산 쌀5kg 백미 2019년산 햅쌀,14900,14900,0
식품,쌀/잡곡,79,[아침농산]국산 백미10kg(5kg2개포장) 2019년산,28500,28500,0
식품,쌀/잡곡,80,농협 황새와우렁이 쌀 무농약 유기농 백미 현미 20kg,63500,63500,0
컴퓨터/전자,컴퓨터/용품,88,[해커]앱코 B770 버추얼 7.1 진동 RGB 게이밍 헤드셋 블랙 ㅡ,42000,42000,0
컴퓨터/전자,컴퓨터/용품,89,[아이피타임]ipTIME N804R 와이파이 무선 인터넷 공유기 유무선,27300,26560,2
컴퓨터/전자,컴퓨터/용품,90,[해커]앱코 K640 LED 게이밍 기계식 키보드 블랙청축 ㅡ,28900,28900,0
컴퓨터/전자,컴퓨터/용품,91,[로지텍]G402 Hyperion Fury   정품벌크 게이밍마우스,36900,36170,1
컴퓨터/전자,헤드폰/이어폰,88,블루투스 무선 이어폰 TWS 차이팟  정식수입 A/S 보장,39000,39000,0
컴퓨터/전자,헤드폰/이어폰,89,QCY T5 PRO 블루투스 5.1/APP설정/무선충전 지원,28600,28600,0
컴퓨터/전자,헤드폰/이어폰,90,릴가젯 Pro 어린이 청력보호 유선 헤드셋 (만5-11세),46000,45080,2
컴퓨터/전자,헤드폰/이어폰,91,커스텀 이니셜 삼성 갤럭시 버즈/플러스 키링케이스,19900,14510,27
신발/잡화,ALL,81,[금강제화]여성샌들 / 남성 정장화 / 남성 컴포트화 시즌오프,99000,34000,65
신발/잡화,ALL,82,[세인트스코트]세인트스코트 한선화 pick 핸드폰가방 外 추천,173900,52320,69
신발/잡화,ALL,83,플랫 샌들 미들굽 스트랩 웨지 힐 통굽 여름 여자여성,20000,16800,16
신발/잡화,ALL,84,[카시오]카시오 MDV106-1AV 시계/흑새치/재고보유 당일발송,80900,80900,0
여행,G9 해외패키지,83,|카드할인5%|방콕 아유타야+방파인 조인투어,30900,30900,0
여행,G9 해외패키지,84,|카드할인5%|싱가포르 루지와 스카이라인(2회권/3회권) ,18200,18200,0
여행,G9 해외패키지,85,|카드할인5%|싱가포르 어드벤처 코브,19600,19600,0
여행,여행소품,86,플러그 코드 전세계 제품을- 국내형으로 변환,2500,2500,0
여행,여행소품,87,럭키달러북 : 진짜달러 신권지폐 1달러10장 해외여행시 소액지폐지갑기업체홍보및이벤트행사 색상 랜덤,16500,16500,0
여행,여행소품,88,샤오미 외 전세계 전원변환 멀티 콘센트 돼지코,3900,3900,0
여행,해외여행,85,장가계직항 버스이동없음  장가계/원가계/천문산 4일/5일,1099000,1099000,0
여행,해외여행,86,[파리호텔]시타딘 생 제르맹 데프레(Citadines Saint Germain des Pres),183080,183080,0
여행,해외여행,87,[코타키나발루호텔]샹그릴라 탄중아루 리조트(Shangri-La Tanjung Aru Resort),281880,281880,0
도서/음반,인문/사회/과학/IT,80,험블 파이,19800,19800,0
도서/음반,인문/사회/과학/IT,81,초인생활 2 강의록 [정신세계사] [베어드 T. 스폴딩],16200,16200,0
컴퓨터/전자,휴대폰,87,ALLDOCUBE iPlay 20pro 태블릿 한글지원 국제판,159900,159900,0
컴퓨터/전자,휴대폰,88,[삼성전자]갤럭시탭 S7(Wi-Fi)블랙 RAM 6G 128GB SM-T870NZKAKOO,829400,829400,0
컴퓨터/전자,휴대폰,89,[삼성전자]삼성 갤럭시노트9 SM-N960N 128G  중고스마트폰 S급,423000,414540,2
컴퓨터/전자,카메라,91,[인스탁스]미니필름 2팩(20장)/폴라로이드 필름 1단앨범+미피펜,19000,17860,6
컴퓨터/전자,카메라,92,[코바스]G1 유튜브 개인방송장비 조명 유투브 1인방송 촬영,57800,57800,0
컴퓨터/전자,카메라,93,[캐논]캐논 EF 50mm F1.8 II 쩜팔 당일출고,81000,81000,0
컴퓨터/전자,생활/미용가전,86,[에브리봇]물걸레 로봇청소기 Edge 강력한 물걸레 청소,336000,272000,19
컴퓨터/전자,생활/미용가전,87,샤오미 스마트 자동 유리창 창문 로봇 청소기 닦이,165900,148900,10
컴퓨터/전자,계절가전,82,툴콘/팬히터/미니온풍기/전기히터/PTC팬히터/TP-800D,28600,28600,0
컴퓨터/전자,계절가전,83,샤오미Qualitell 1+1 벽걸이형 모기퇴치기 전기모기채,22900,22900,0
컴퓨터/전자,계절가전,84,삼성 공기청정기 필터 CFX-G100D/D100D/C100D 모음전,28000,10650,61
생활/주방/건강,마스크(성인/유아동),90,KF94 4중필터 마스크 50매/개당698원특가/랜덤발송,36740,34910,4
생활/주방/건강,마스크(성인/유아동),91,크리넥스 3겹 천연펄프 수프림소프트 화장지 27M-12롤x3팩,20500,20500,0
컴퓨터/전자,주방가전,89,[LG전자]LG전자 컨버터블 냉동고 A328S 정품엘지,800000,780000,2
컴퓨터/전자,주방가전,90,[오쿠]6단 스텐 식품 고추 청정 건조기 에어필터 OCP-M700S,189000,169000,10
컴퓨터/전자,저장장치 ,92,삼성 SSD PM981a 1TB MZ-VLB1T0B(병행) A/S 1년,190100,186300,1
컴퓨터/전자,저장장치 ,93,[씨게이트]4TB Barracuda ST4000DM004 +플래터 2장+우체국특송+,129340,121320,6
컴퓨터/전자,컴퓨터 사업자몰,91,ORBIS Advance 600SP,11650,11650,0
컴퓨터/전자,컴퓨터 사업자몰,92,ABKO HACKER 유선 기계식 키보드 Hacker K595 RGB LED 적축 (블랙),26250,26250,0
컴퓨터/전자,디지털 액세서리,90,[갤럭시노트9]S20 S10 S9 S8 S7 S6 노트20 노트10 노트9 노트8 노트,22000,21900,0
컴퓨터/전자,디지털 액세서리,91,카드수납 범퍼 핸드폰케이스 전기종 XS XR S20 5G V50,18000,17880,0
컴퓨터/전자,게임,97,[조이트론]EX레볼루션 프로 조이스틱(PS4/PS3/XBOX ONE/PC),45000,45000,0
컴퓨터/전자,게임,98,3차패치증정/PS4 PES 2020 위닝일레븐 2020 한글판,28000,25620,8
컴퓨터/전자,MP3/스피커,100,[인비오]고속충전 CD플레이어 블루투스 스피커 LC-10W  New,69500,67410,3
식품,다이어트,99,애플트리이너뷰티 콜라겐C 프리미엄 6박스 (6개월분),99000,88100,11
식품,다이어트,100,[GNM자연의품격][GNM자연의품격] 초유단백질 100% 초유프로틴 분말 가루 파우더 3통,58900,54780,6
가구/침구,홈패션/인테리어소품,99,[무아스]3D LED 벽시계 빅플러스 화이트,39900,39900,0
가구/침구,홈패션/인테리어소품,100,[이노하우스]정품 폼블럭 2.5M/5M 알루미늄 인테리어 시트지 벽지,24900,8050,67
도서/음반,경제/경영/개발,79,주식투자의 심리학,12600,12600,0
도서/음반,경제/경영/개발,80,좋은땅 디레버리징 리밸런싱 박홍기 책 바젤3 모멘트,16650,16650,0
도서/음반,시/소설,86,6만 시간(특서 청소년문학 11),11070,11070,0
도서/음반,시/소설,87,해리포터와 마법사의 돌 1 2 세트,16200,16200,0
식품,과일/견과,68,[산과들에]하루 한줌 견과 원데이오리지널100낱봉,32900,32610,0
식품,과일/견과,69,생생스토리 가정용 햇 배 5kg(12과내외),13900,13490,2
화장품/헤어,ALL,79,[판테스틱]더마 아크네 바디클렌저 등트러블 500ml(+수딩앰플),32900,10900,66
화장품/헤어,ALL,80,[프레쉬(뷰티)][프레쉬] 슈가 코랄 립 트리트먼트 기획세트 (+슈가 립밤 미니 스벅 기프티콘 증정),36000,29880,17
화장품/헤어,ALL,81,[미쟝센]미쟝센 퍼펙트세럼 트리트먼트 대용량 1000ML X2,30000,21900,27
컴퓨터/전자,영상가전,84,FullHDTV 32인치TV 텔레비전 LED TV 모니터 RGB패널,147870,139000,5
컴퓨터/전자,영상가전,85,이동식 TV 거치대 AVA1800 55~80인치 스탠드 TV다이,149800,146810,1
컴퓨터/전자,영상가전,86,[스마트에버]109cm(43) SA43G UHD TV 구글 공식인증TV 안드로이드OS,328830,309000,6
식품,김치/반찬,77,[한상궁김치]총각김치 4kg 알타리 100% 국산,29900,29010,2
식품,김치/반찬,78,다홍김치 생김치 포기김치10kg 당일무료 배송~ 1등김치,17900,17370,2
식품,김치/반찬,79,대상_종가집맛김치PET_1.2KG,12900,12840,0
식품,수산,81,못난이파품오징어500g,23900,23190,2
식품,수산,82,100% 국내산 완도산 전복  1K(15미) 원가 나눔,32900,32440,1
식품,수산,83,[김나운의 더 키친] [김나운 더 키친] 손질새우 15팩 총 300마리,60900,59900,1
식품,축산,83,미국산 프리미엄 냉동 삼겹살(구이용) 250gx3팩,9900,9810,0
식품,축산,84,닭가슴살5kg (국내산 닭가슴살 1KG X 5개),24500,21500,12
식품,축산,85,[테이스티나인] 최현석 부처스나인 안심 스테이크 150g 10팩 + 채소가니쉬 90g 10,89900,88900,1
식품,쌀/잡곡,81,[2020년 햅쌀][명가미곡]지리산메뚜기쌀 백미(20Kg)/당일도정/박스포장/직접 도정한 밥맛 좋은 쌀,61900,61290,0
식품,쌀/잡곡,82,[농협]보성다향미20kg/쌀20kg 상등급 백미20kg 당일도정,53900,53900,0
식품,쌀/잡곡,83,단일품종 신동진 20kg / 최근도정,54400,54130,0
식품,쌀/잡곡,84,흥해농협 삼광미 이팝쌀  20kg / 상등급,52900,52640,0
컴퓨터/전자,컴퓨터/용품,92,[삼성전자]DDR4 PC4-21300 8G/데스크탑용/ /에어캡포장/안전배송,41400,40580,1
컴퓨터/전자,컴퓨터/용품,93,[아이피타임]ipTIME A604R 와이파이 공유기 무선 인터넷,29100,28030,3
컴퓨터/전자,컴퓨터/용품,94,[브리츠]Z2100 Pinacle 2 컴퓨터스피커 2채널 USB전원,31000,31000,0
컴퓨터/전자,컴퓨터/용품,95,[프리플로우]GAMING 356S조립PC(AMD 3500X/GTX1660슈퍼)컴퓨터본체,693680,659000,4
컴퓨터/전자,컴퓨터/용품,96,[와콤]와콤 인튜어스 타블렛 CTL-4100WL 블랙 블루투스,114900,114900,0
컴퓨터/전자,컴퓨터/용품,97,MS공식판매점  Microsoft Sculpt Ergonomic Mouse,49000,48590,0
컴퓨터/전자,헤드폰/이어폰,92,[LG전자]LG 톤플러스 HBS-PL5 블루투스이어폰 블랙 포토사은품,99000,98210,0
컴퓨터/전자,헤드폰/이어폰,93,갤럭시버즈 플러스 솔리드 클리어 키링 케이스 투명,7820,7750,0
컴퓨터/전자,헤드폰/이어폰,94,[삼성전자]갤럭시버즈 플러스 블루투스 이어폰 SM-R175 핑크,129800,128380,1
컴퓨터/전자,헤드폰/이어폰,95,[피스넷]압도적음질 블루투스 이어폰 피스넷 프리고S / 블랙,79900,78950,1
컴퓨터/전자,헤드폰/이어폰,96,[LG전자]톤플러스 블루투스이어폰 HBS-1500 블랙 국내정품 IF,128000,125440,2
신발/잡화,ALL,85,[휠라]갤러리아   FILA 세일 남/여공용  휠라바리케이트엑스티97(FS1HT1051X),39000,33150,15
신발/잡화,ALL,86,Gotivathy 대형 3단 완자동우산 의전 2인용우산,26000,21000,19
여행,G9 해외패키지,86,|카드할인5%|싱가포르 윙스 오브 타임 ,7300,7300,0
여행,G9 해외패키지,87,싱가포르 센토사 케이블카 탑승권,17100,17100,0
여행,G9 해외패키지,88,이탈리아 더몰(The Mall) 셔틀버스,13700,13700,0
여행,G9 해외패키지,89,|카드할인5%|파리 몽파르나스 타워 입장권 (E티켓),12000,12000,0
여행,G9 해외패키지,90,네덜란드 암스테르담 카날(Canal)크루즈 Fast 탑승권,10500,10500,0
여행,여행소품,89,휴대용 여행용 기내용 에어 발쿠션 발받침대 차량용,5900,5900,0
여행,여행소품,90,해외 여행용 멀티 전원 변환 아답터 플러그 콘센트,4300,4200,2
여행,여행소품,91,해외여행 멀티플러그 커넥터/아답터/여행/자유여행/세,5500,5500,0
여행,여행소품,92,샘소나이트 TSA락 캐리어자물쇠 여행가방 잠금장치,29000,29000,0
여행,해외여행,88,[세부호텔]워터프론트 세부 시티 호텔 앤 카지노(Waterfront Cebu City Hotel & Casino),94720,94720,0
여행,해외여행,89,[마닐라호텔]뉴 월드 호텔 마카티(New World Hotel Makati),153520,153520,0
여행,해외여행,90,[방콕호텔]수코타이 호텔(Sukhothai Bangkok),205780,205780,0
도서/음반,인문/사회/과학/IT,82,미용과 근육 [메디시언] [고혜정 외],21120,21120,0
도서/음반,인문/사회/과학/IT,83,데이터베이스 개론  김연희,27000,27000,0
도서/음반,인문/사회/과학/IT,84,(인플루엔셜) 수학이 필요한 순간 + 다시 수학이필요한순간 세트(전2권) : 수학자 김민형 교수,31140,31140,0
도서/음반,인문/사회/과학/IT,85,밑바닥부터 시작하는 딥러닝,21600,21600,0
도서/음반,인문/사회/과학/IT,86,토정비결(바르게 해석하고 알기 쉽게 풀어 쓴),22500,22500,0
도서/음반,인문/사회/과학/IT,87,사회복지조사론 - 이해와 활용 [학지사] [김영종] 이해와 활용,18240,18240,0
컴퓨터/전자,휴대폰,90,브라운 비접촉 체온계 이마 체온계 BNT100  무음모드,55900,47900,14
컴퓨터/전자,휴대폰,91,[비스비]1+1 삼성 갤럭시탭s7 플러스 북커버 케이스 S펜수납,39000,37510,3
컴퓨터/전자,카메라,94,[캐논]캐논 EOS 5D Mark IV +가이드북,3690000,3339450,9
컴퓨터/전자,카메라,95,NHN엔터 토스트캠 클라우드 7일 저장 12개월 상품권,53000,53000,0
컴퓨터/전자,카메라,96,[일우]10인치 링라이트 방송 조명 제품 음식 촬영 IW-C1,45000,45000,0
컴퓨터/전자,카메라,97,[벨본]벨본 M시리즈 삼각대 카메라/비디오/스마트폰 여행용,51000,49980,2
컴퓨터/전자,생활/미용가전,88,[삼성전자]공식파트너 삼성 VW33M7510LK/업소용청소기/15L,150000,139500,7
컴퓨터/전자,생활/미용가전,89,[로엘전자]무선 물걸레청소기 듀스핀 2020년업글/5시간사용,59900,59900,0
컴퓨터/전자,생활/미용가전,90,다이슨 V6청소기 호환배터리 DC58 62 72/SV04 07 09,25600,25600,0
컴퓨터/전자,생활/미용가전,91,2019년형 차이슨 무선청소기 비브르 스톰파워 VE12,133100,133100,0
컴퓨터/전자,생활/미용가전,92,[다이슨]다이슨 에어랩 스타일러 컴플리트 정품/에이블,624500,612010,2
컴퓨터/전자,생활/미용가전,93,[삼성전자]삼성 그랑데 WF19T6000KP 1등급 무료배송,1065000,949000,10
컴퓨터/전자,계절가전,85,[다이슨]Y_다이슨 퓨어쿨 공기청정기 TP04 화이트,475000,465500,2
컴퓨터/전자,계절가전,86,[윈드피아]가정용 업소용 스탠드 리모컨 선풍기  인기상품WA1700R,29900,28710,3
컴퓨터/전자,계절가전,87,[유니맥스]모기퇴치기 해충퇴치기 벌레퇴치기  UMK-04W (1+1),17900,17640,1
컴퓨터/전자,계절가전,88,[스마트미][이마트공식수입]  클리어런스  스마트미 3S (4세대) 무선선풍기(리모컨포함) 20년형최신 2년AS보장 당...,159000,117780,25
컴퓨터/전자,계절가전,89,[삼성전자](특가) 삼성 블루스카이 공기청정기 필터 전기종 호환,17900,9600,46
컴퓨터/전자,계절가전,90,[오아]간편세척 초음파 무드등 미니 무드가습기500 W0010,34900,34900,0
생활/주방/건강,마스크(성인/유아동),92,아임리얼 비말차단용 마스크 KF-AD 50매 국내산 최저가,24500,24500,0
생활/주방/건강,마스크(성인/유아동),93,[Aer]아에르 라이트핏 마스크 KF80  대형 (30매),34800,34800,0
생활/주방/건강,마스크(성인/유아동),94,[Aer]아에르 라이트핏 마스크 KF80  소형 (30매),34800,34800,0
생활/주방/건강,마스크(성인/유아동),95,[닥터로드]KF94 대형 마스크 일회용 덴탈 비말 차단 새부리형,890,890,0
컴퓨터/전자,주방가전,91,[SK매직]디지털터치 23L 전자레인지 MWO-HD3A2 1년무상A/S,107000,98900,7
컴퓨터/전자,주방가전,92,[한일전기]한일 미니짤순이 W-110 음식물 탈수기 나물 만두소,60500,59290,2
컴퓨터/전자,주방가전,93,[쿠첸][쿠첸] 1구 IH 인덕션 전기렌지/전기레인지 CIR-F151,81000,72090,11
컴퓨터/전자,주방가전,94,2구 가스렌지 GRA-851SR 메탈실버 원터치점화 안심센서,139000,136220,2
컴퓨터/전자,저장장치 ,94,[삼성전자]공식인증 삼성 마이크로SD EVO PLUS MB-MC128HA/KR,18210,17850,1
컴퓨터/전자,저장장치 ,95,[웨스턴디지털]웨스턴디지털 퍼플 WD PURPLE 4TB (WD40PURZ),155000,155000,0
컴퓨터/전자,저장장치 ,96,삼성 SSD 860 EVO 1TB MZ-76E1T0BW A/S 5년,180090,176490,1
컴퓨터/전자,저장장치 ,97,[샌디스크]무료배송 고사양/고용량/32g/64g/micro sd/sd카드,30000,29800,0
컴퓨터/전자,저장장치 ,98,[씨게이트]씨게이트 바라쿠다 120 SSD 500GB ZA500CM1A003,82200,82200,0
컴퓨터/전자,저장장치 ,99,[삼성전자]정품 SSD MZ-V7E500BW 970EVO M.2 PCIe NVMe 공식인증,138000,135240,2
컴퓨터/전자,컴퓨터 사업자몰,93,삼성전자 노트북5 NT550EBV-AD5BA (기본 제품),843570,818270,2
컴퓨터/전자,컴퓨터 사업자몰,94,COX A3 케플러 강화유리,31720,31720,0
컴퓨터/전자,컴퓨터 사업자몰,95,MSI 지포스 RTX 2060 SUPER 벤투스 GP OC D6 8GB,509850,509850,0
컴퓨터/전자,컴퓨터 사업자몰,96,ABKO HACKER 유선 기계식 키보드 K640 레인보우 LED 축교환 오테뮤 청축 (블랙),29400,29400,0
컴퓨터/전자,컴퓨터 사업자몰,97,[ABKO]ABKO NCORE NCORE 픽셀 USB3.0,16640,16640,0
컴퓨터/전자,디지털 액세서리,92,[슈피겐]갤럭시노트20울트라 케이스 슬림아머 카드슬라이더,21510,21510,0
컴퓨터/전자,디지털 액세서리,93,[아나시스]핸드폰케이스 갤럭시 S20 S10 5g S9 S8+ 노트 20 10 9,24000,19900,17
