maincategory_name,subcategory_name,ranking,title,ori_price,dis_price,discount_percent
도서/음반,해외원서,85,영어원서 Harry Potter 1-7 Boxed Set 해리포터 박스 세트 영국판,43680,43680,4
도서/음반,해외원서,86,Financial Accounting  3/E : Information for Decisions  JOHN J. WILD  WINSTON KWOK  KEN W. SHAW ...,45000,45000,0
도서/음반,해외원서,87,13층 나무집 시리즈 9종 박스 세트 (영국판) : 13 / 26 / 39 / 52 / 65 / 78 / 91 / 104 / 117 Storey Treehouse seri...,40900,40900,0
도서/음반,해외원서,88,2권 구매시 노트증정 reading time 40.60.80/레벨 1.2.3선택가능/브릭스리딩타임,12960,12960,4
도서/음반,해외원서,89,The Official Cambridge Guide to Ielts Student s Book with Answers with DVD-ROM,31500,31500,0
도서/음반,해외원서,90,Cambridge IELTS 14 Academic Student s Book with Answers with Audio,27000,27000,0
도서/음반,해외원서,91,Cambridge IELTS 14 : General Training Student s Book with Answers with Audio,27000,27000,0
도서/음반,해외원서,92,Bricks Reading 30 1 : 영어학습 6개월 - 1년차  ,13500,13500,0
도서/음반,해외원서,93,(NEW) Bricks Reading 300 1  2/E  임미정  장인선 외 4명,13500,13500,0
도서/음반,해외원서,94,Scholastic Hello Reader Level 2-16 : Just a Minute  (Book+CD+Workbook Set)  ,10800,10800,0
도서/음반,해외원서,95,(제이와이북스)노부영 닥터수스/베렌스테인베어 외,162000,162000,16
도서/음반,해외원서,96,English Trophy 1~6권 잉글리쉬 트로피 선택구매,14400,14400,0
도서/음반,가정/생활/취미/레저,51,필라테스 바이블(조셉 필라테스의),19800,19800,0
도서/음반,가정/생활/취미/레저,52,세상에서 제일 귀여운 클레이 대백과 : 유아 촉감놀이부터 초등 방과후까지 책임지는  봄다방 김민정,15300,15300,0
도서/음반,가정/생활/취미/레저,53,길벗 주식투자 무작정 따라하기 (개정판),16200,16200,0
도서/음반,가정/생활/취미/레저,54,전국일주 가이드북 (2020-2021)[최신개정판] [상상출판] [유철상  김충식  신지영  신지혜] 대한민국 전국일주 여행 백과사전 ,16110,16110,0
도서/음반,가정/생활/취미/레저,55,죽을 때까지 치매 없이 사는 법 [부키] [딘 세르자이  아예샤 세르자이] 알츠하이머는 노화나 유전이 아니라 생활습관 병이다 ,18000,18000,0
도서/음반,가정/생활/취미/레저,56,채식 연습 [레시피팩토리] [이현주] 천천히 즐기면서 채식과 친해지기,15120,15120,0
도서/음반,가정/생활/취미/레저,57,SNPE 바른자세 척추운동,22500,22500,0
도서/음반,가정/생활/취미/레저,58,와인 폴리(매그넘 에디션)(양장본 HardCover),27000,27000,0
도서/음반,가정/생활/취미/레저,59,엘리 허먼의 필라테스 리포머,34200,34200,0
도서/음반,가정/생활/취미/레저,60,백종원이 추천하는 집밥 메뉴(애장판),28800,28800,0
도서/음반,가정/생활/취미/레저,61,(전2권) 아기가 잘 먹는 이유식은 따로 있다 + 간식편 세트 레시피팩토리,25740,25740,0
도서/음반,가정/생활/취미/레저,62,백종원이 추천하는 집밥 메뉴 애장판 /폰거치대증정,28800,28800,0
도서/음반,만화/잡지,77,전44권 + 사은품 / 신의 물방울 와이드판 프리미엄 1~44 패키지 세트  (9박스),316800,316800,0
도서/음반,만화/잡지,78,DVD와 함께하는 애니메이션 캐릭터 작화 기술 : 가장 빠르게 무엇이든 그릴 수 있는  무로이 야스오,18000,18000,0
도서/음반,만화/잡지,79,총몽 Last Order 완전판 10  기시로 유키토,12150,12150,0
도서/음반,만화/잡지,80,총몽 Last Order 완전판 9  기시로 유키토,12150,12150,0
도서/음반,만화/잡지,81,미스터 초밥왕 전국대회편 박스세트,50400,50400,0
도서/음반,만화/잡지,82,아이세움 총몇명 스토리 1 2 3 권 만화책 단행본,10800,10800,0
도서/음반,만화/잡지,83,마법천자문 1-48권 선택구매 / 초등 어린이 한자 학습만화 어린이 책 아울북,10800,10800,0
도서/음반,만화/잡지,84,[주니어김영사](전10권) NEW 서울대 선정 인문고전 60선 1-10 세트 주니어김영사,108000,108000,0
도서/음반,만화/잡지,85,[보그]보그 정기구독 1년 + 보그 후디(Black),62400,62400,58
도서/음반,만화/잡지,86,2권당초등사은품) 설민석의 한국사 대모험 1 - 14 세트 만화 책 도서 추천 아이휴먼,138420,138420,0
도서/음반,만화/잡지,87,미니 다이어리+볼펜 증정/리커버/오무라이스 잼잼/11권세트/조경규/만화,184500,184500,0
도서/음반,만화/잡지,88,미니다이어리+볼펜+양말 증정/이런 영웅은 싫어/25권세트/이런영웅은싫어/길찾기,249300,249300,0
도서/음반,만화/잡지,89,오늘도 사랑스럽개1- 9권세트 완결 / 휴대폰거치대+붙이는 메모지 증정,108000,108000,0
여행,해외여행,1,금빛물결찬란한환상의터키와화려한두바이의만남10일EY,999000,999000,0
여행,여행소품,10,[시선21]시선21 중층낚시가방 3단가방 중층3단 중층가방,95000,95000,0
여행,여행소품,11,[다이와]다이와 프로슈터 몬스터로드 빅게임 파핑로드 낚시대,126000,126000,0
여행,여행소품,12,[코시]PD 고속충전 여행용아답터 45W TA3464UP,35000,35000,0
여행,여행소품,13,[코시]하츠 C타입 PD 여행용 멀티어댑터 미국 중국 콘센트,29500,29500,0
여행,여행소품,14,동두천 의정부 양주시 전도 지도 79x110cm 코팅 소형,30000,30000,0
여행,여행소품,15,카카오프렌즈 트와이스에디션 여권케이스,28500,28500,0
여행,여행소품,16,안면 베개 얼굴 피부관리실 경락 사무실 마사지 병원,38200,38200,0
여행,G9 해외패키지,20,|카드할인5%|싱가포르 이지링크(EZ-link)카드 교통권,9400,9400,0
여행,G9 해외패키지,21,[쇼핑X/옵션X]방콕 담넌 사두억 + 위험한 기찻길 시장,17500,17500,0
여행,G9 해외패키지,22,싱가포르 가든스바이더베이 E-티켓 (바로입장),13400,13400,0
여행,G9 해외패키지,23,|카드할인5%|싱가포르 리버크루즈+가든스바이더베이,23300,23300,0
여행,G9 해외패키지,24,방콕 수완나품 공항 입국 패스트트랙,38300,38300,0
여행,G9 해외패키지,25,|카드할인5%|싱가포르 S.E.A 아쿠아리움 입장권 ,16300,16300,0
여행,G9 해외패키지,26,방콕 플로우 하우스,20000,20000,0
도서/음반,경제/경영/개발,32,엘리어트 파동이론 [사계절] [김중근],16200,16200,0
도서/음반,경제/경영/개발,33,주식 차트 절대비기 300선   이상우,24300,24300,0
도서/음반,경제/경영/개발,34,김미경의 리부트 : 코로나로 멈춘 나를 다시 일으켜 세우는 법  김미경,14400,14400,0
도서/음반,경제/경영/개발,35,예문 미국 주식이 답이다 2021 책 개정판,15120,15120,0
도서/음반,경제/경영/개발,36,부의 대이동 : 달러와 금의 흐름으로 읽는 미래 투자 전략  오건영,15300,15300,0
도서/음반,경제/경영/개발,37,마흔 살에 시작하는 주식 공부 5일 완성 [한국경제신문i  ] [박민수],17460,17460,0
도서/음반,경제/경영/개발,38,월가의 영웅(전설로 떠나는)(개정판 2판)(양장본 HardCover),20700,20700,0
도서/음반,인문/사회/과학/IT,53,Do it 안드로이드 앱 프로그래밍 (개정7판) + 사은품 증정 / 이지스퍼블리싱,36000,36000,0
도서/음반,인문/사회/과학/IT,54,기분이 태도가 되지 않게     [갤리온] [레몬심리],12600,12600,0
도서/음반,인문/사회/과학/IT,55,특강 하이델베르크 요리문답 세트  이성호,37800,37800,0
도서/음반,인문/사회/과학/IT,56,마이너리티 이재명,13500,13500,0
도서/음반,인문/사회/과학/IT,57,C언어 콘서트 - 누구나 쉽게 즐기는,23400,23400,0
도서/음반,인문/사회/과학/IT,58,애뽈의 숲소녀 컬러링북  [시드앤피드] [애뽈] 잠시 쉬었다 가도 괜찮아요,10800,10800,0
도서/음반,인문/사회/과학/IT,59,집단 상담의 실제 [3판] [학지사] [강진령],22080,22080,0
도서/음반,인문/사회/과학/IT,60,[제이북스] 디지털시대의 장서관리(5판),23400,23400,0
도서/음반,해외원서,97,Preschool Prep 프리스쿨 프랩 우리아이 첫 수학영어 입문/Meet the Math Facts DVD 3팩 선택구매,25000,25000,0
도서/음반,해외원서,98,Q Skills for Success Reading and Writing. 3,22000,22000,0
도서/음반,해외원서,99,Breakthrough Plus Intro(Student s Book),20000,20000,0
도서/음반,해외원서,100,Prism Reading Level. 1 Student s Book,20000,20000,0
도서/음반,가정/생활/취미/레저,63,[서울문화사]백종원이 추천하는 집밥 메뉴 애장판  (사은품)서울문화사,28800,28800,0
도서/음반,가정/생활/취미/레저,64,삐뽀삐뽀 119 소아과[개정12판] [유니책방] [하정훈] 2005년 대한의사협회 선정추천도서,26820,26820,0
도서/음반,가정/생활/취미/레저,65,퍼머넌트 웨이브,28000,28000,0
도서/음반,가정/생활/취미/레저,66,백종원이 추천하는 집밥 메뉴 애장판  백종원,28800,28800,0
도서/음반,가정/생활/취미/레저,67,(시리즈묶음) 에밀  놀라운 리얼 종이접기 전4권 묶음,46080,46080,0
도서/음반,가정/생활/취미/레저,68,서양조경사  한국조경학회,27000,27000,0
도서/음반,가정/생활/취미/레저,69,세종시 개발계획도 79x110cm 코팅 소형 / 세종시지도 세종시전도 세종지도 세종개발계획도 지도코리아,30000,30000,0
도서/음반,가정/생활/취미/레저,70,와인은 어렵지 않아 - 그림과 함께 배우는 와인 입문서,26100,26100,0
도서/음반,가정/생활/취미/레저,71, 큐넷/산업인력공단 기사/산업기사  2020 최신판 합격도서모음전 (시대교육),27000,27000,0
도서/음반,가정/생활/취미/레저,72,[미호](시리즈 낱권선택) 헬로 카카오프렌즈 컬러링북 6종 - 헬로 라이언 어피치 무지 콘 컬러링 엽서북 스토리,10800,10800,0
도서/음반,만화/잡지,90,20세기 소년 완전판 1 ~ 10권 세트 / 폰거치대+볼펜+붙이는메모지,108000,108000,0
도서/음반,만화/잡지,91,용비불패 애장판 박스세트  문정후,121500,121500,0
도서/음반,만화/잡지,92,만화 킹덤 (KINGDOM) 1 -58권 세트 / 폰거치대+볼펜+붙이는메모지 증정,234900,234900,0
도서/음반,만화/잡지,93,대원 슬램덩크 신장재편판 1~20 세트 (전20권/완결),126450,126450,10
도서/음반,만화/잡지,94,Go Go 고고 카카오프렌즈 1  ~ 15권 세트 / 휴대폰거치대+붙이는메모지+볼펜 증정,162000,162000,0
도서/음반,만화/잡지,95,오늘도 사랑스럽개 7~9 세트  이혜 이혜,37800,37800,0
도서/음반,만화/잡지,96,[가나출판사]만화로 보는 그리스 로마 신화 (전25권 세트) 아동 교양 필독서 2000만 부 판매 돌파의 신화,187200,187200,0
여행,해외여행,2,[상해(상하이)호텔]그랜드 센트럴 호텔(Grand Central Hotel<上海大酒店>),153520,153520,0
여행,해외여행,3,아시아나직항+보스포러스해협크루즈+트로이+안탈랴  터키일주 9일 OZ,899000,899000,0
여행,해외여행,4,여유만만플롬열차100유로요정의길30유로포함러시아북유럽5국11/12일SU,2690000,2690000,0
여행,해외여행,5,노옵션/노쇼핑/노팁/비자비포함청도3일맥주박물관/5.4광장/소어산/찌모루시장/쉐라톤호텔,449000,449000,0
여행,해외여행,6,너랑나랑그리스랑터키랑9일중간항공2회/전일정특급호텔,1990000,1990000,0
여행,해외여행,7,[세부호텔]크림슨 리조트 & 스파 막탄(Crimson Resort & Spa Mactan),199250,199250,0
여행,해외여행,8,루브르박물관+파리2DAY+쾰른 관광  베네룩스+프랑스+독일7일KE,1390000,1390000,0
여행,해외여행,9,[라스베가스(NV) 호텔]룩소 호텔 앤 카지노(Luxor Hotel & Casino),31570,31570,0
여행,여행소품,17,[시마노]시마노릴 시에나 FG 스피닝릴 보급형 루어낚시릴,36900,36900,0
여행,여행소품,18,롱쿠션 더블 긴 베개 메모리 폼 - 피부 친화적 인 1.5,49500,49500,0
여행,여행소품,19,보다폰 쓰리심 ee  kpn 유럽유심 칩 무제한 30일 60일,16900,16900,0
여행,여행소품,20,여행가방벨트 잠금벨트 보호벨트 캐리어벨트 잠금장치,2800,2800,6
여행,여행소품,21,칫솔케이스/휴대용/여행용/칫솔통/보관/치약/양치컵,300,300,0
여행,여행소품,22,[바로쿡]바로쿡  휴대용 발열백 2.5L  BC-008,21900,21900,0
여행,여행소품,23,[카르닉]전세계호환 2.1A 멀티어댑터  멀티플러그/해외여행용품,7800,7800,0
여행,G9 해외패키지,27,|카드할인5%|방콕 키자니아(Kidzania ),23800,23800,0
여행,G9 해외패키지,28,|카드할인5%|싱가포르 창이공항 쥬얼창이(JEWEL CHANGI) 액티비티 티켓 ,3300,3300,0
여행,G9 해외패키지,29,다낭 바나힐 입장권(왕복 케이블카 포함),31100,31100,0
여행,G9 해외패키지,30,필리핀유심 말톡 보라카이 공항택배무료 무료로밍통화,13000,13000,0
여행,G9 해외패키지,31,|카드할인5%|싱가포르 내셔널 갤러리(National gallery),9900,9900,0
여행,G9 해외패키지,32,|카드할인5%|싱가포르 키자니아(KidZania),28400,28400,0
여행,G9 해외패키지,33,|카드할인5%|방콕 데이터 무제한 유심(7일/15일/30일수완나품 픽업),10100,10100,0
도서/음반,경제/경영/개발,39,이상하게 쉬운 주식 + 주식투자 끝장내기 + 주식 차트 절대비기 300선   이상우,61200,61200,0
도서/음반,경제/경영/개발,40,데일 카네기 인간관계론,10350,10350,0
도서/음반,경제/경영/개발,41,아는 만큼 당첨되는 청약의 기술 : 2030 싱글도  무자녀 신혼부부도  유주택자도 당첨되는 청약 5단계 전략,16200,16200,0
도서/음반,인문/사회/과학/IT,61,개역개정 인기 미니성경 모음전,20700,20700,0
도서/음반,인문/사회/과학/IT,62,만화 어  성경이 읽어지네  선물용세트  이애실,29700,29700,0
도서/음반,인문/사회/과학/IT,63,[김영사]김영사 총균쇠 양장 대변동 문명의 붕괴 어제까지의 세계 재레드다이아몬드 책 도서,22320,22320,0
도서/음반,인문/사회/과학/IT,64,미움받을 용기 : 자유롭고 행복한 삶을 위한 아들러의 가르침  기시미 이치로 고가 후미타케,13410,13410,0
도서/음반,인문/사회/과학/IT,65,코스모스 : 특별판  칼 세이건,16650,16650,0
도서/음반,인문/사회/과학/IT,66,방구석 미술관 : 가볍고 편하게 시작하는 유쾌한 교양 미술  조원재,15120,15120,0
도서/음반,가정/생활/취미/레저,73,잠수네 아이들의 소문난 영어공부법: 통합로드맵,19800,19800,0
도서/음반,가정/생활/취미/레저,74,천 일의 눈맞춤,11700,11700,0
도서/음반,가정/생활/취미/레저,75,난치병 혁명,20700,20700,0
도서/음반,가정/생활/취미/레저,76,하루 3줄 초등 글쓰기의 기적(아이의 마음과 생각이 크게 자라는),13050,13050,0
도서/음반,가정/생활/취미/레저,77,집에서 하는 몬테소리 놀이 150(자존감과 사회성을 기르는),13500,13500,0
도서/음반,가정/생활/취미/레저,78,유튜브보다 더 재미있는 실뜨기 놀이: 초급 편,10800,10800,0
도서/음반,만화/잡지,97,NARUTO 나루토 1~72권 세트  키시모토 마사시,259560,259560,0
도서/음반,만화/잡지,98,새싹 큐티인 (격월) : 9 10월 [2020]  편집부,6650,6650,0
도서/음반,만화/잡지,99,[서울문화사]쿠키런 어드벤처 1-30 31 32 33 35 36 37 38 39권 서바이벌 대작전 한자런/펀펀 과학 상식 두뇌개발 세계사,8820,8820,0
도서/음반,만화/잡지,100,(대원만화) 슬램덩크 오리지널판 1-31권 (전31권),139500,139500,0
e쿠폰/티켓,모바일 상품권,1,[컬쳐랜드문화상품권](카드가능)(컬쳐랜드) 문화상품권 5만원 /온라인 전용,47000,47000,6
